customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00893,Male,0,Yes,No,29,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,60.75248017677933,1755.77,Yes
CUST00894,Female,0,No,No,21,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer,54.49005579247043,1153.71,No
CUST00895,Female,0,Yes,No,65,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,70.94893167435852,4604.23,Yes
CUST00896,Female,0,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,65.99461675786657,719.44,No
CUST00897,Female,0,Yes,No,35,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,22.810543711738184,791.71,Yes
CUST00898,Male,0,No,Yes,17,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,72.87265830991748,1240.56,Yes
CUST00899,Male,0,No,No,52,No,No,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,45.767667371449804,2388.27,No
CUST00900,Male,0,Yes,Yes,70,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card,43.10237861440734,3012.27,No
CUST00901,Female,0,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,80.06677177107098,1.06,Yes
CUST00902,Female,0,Yes,No,57,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,75.84660103171761,4316.77,No
CUST00903,Male,0,Yes,No,5,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,60.66665551275823,305.96,Yes
CUST00904,Male,0,No,No,69,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,81.5145918571607,5616.97,Yes
CUST00905,Female,0,No,No,43,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,84.88875760753494,3650.04,Yes
CUST00906,Female,0,Yes,No,71,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,55.36908007914235,3934.31,No
CUST00907,Male,0,Yes,No,23,No,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer,53.32796673767795,1228.13,No
CUST00908,Male,0,No,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,78.42226445304867,1404.4,No
CUST00909,Female,1,No,Yes,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card,66.74051111365034,1127.82,No
CUST00910,Male,0,No,No,29,No,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer,70.51810175706954,2048.45,No
CUST00911,Male,0,Yes,Yes,41,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card,64.45021917535239,2648.64,Yes
CUST00912,Male,0,No,Yes,32,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,75.17869619181131,2413.88,No
CUST00913,Female,0,Yes,No,11,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,68.31912174119506,757.78,No
CUST00914,Female,0,No,No,26,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,62.57032054461033,1636.31,No
CUST00915,Female,1,No,No,38,No,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,60.18330787009832,2285.13,No
CUST00916,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,71.47554777653423,568.43,Yes
CUST00917,Female,0,Yes,No,20,Yes,Yes,No,No,No,No,No,Yes,No,One year,No,Credit card,29.066801840966583,571.9,No
CUST00918,Female,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,80.30628689097193,2247.57,No
CUST00919,Female,1,Yes,Yes,32,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card,60.07285755290635,1925.36,No
CUST00920,Male,0,Yes,No,61,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,52.09110362957773,3183.87,No
CUST00921,Male,0,Yes,No,14,Yes,No,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,34.099813193562824,472.75,Yes
CUST00922,Male,0,No,No,1,No,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,50.9976712262214,51.27,No
CUST00923,Male,0,No,Yes,51,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,77.88709522813623,3975.48,No
CUST00924,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,71.84853003328207,3090.52,No
CUST00925,Male,1,No,No,53,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Mailed check,59.50123455457366,3149.05,No
CUST00926,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card,84.28716175847863,1438.81,No
CUST00927,Female,1,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,70.78205656911095,135.03,No
CUST00928,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card,71.21618986363244,435.4,No
CUST00929,Male,1,No,No,42,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,57.73319543203078,2433.85,Yes
CUST00930,Male,0,No,No,37,Yes,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,45.67757282778602,1687.38,Yes
CUST00931,Female,0,No,No,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,89.07826144929285,3204.34,No
CUST00932,Male,0,No,No,57,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card,72.81650111295185,4155.41,No
CUST00933,Male,0,Yes,No,32,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,53.988790405793246,1726.77,No
CUST00934,Female,0,No,No,58,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card,67.73506848800946,3919.21,No
CUST00935,Male,0,Yes,No,10,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card,68.7120103629169,695.52,No
CUST00936,Female,0,Yes,Yes,67,Yes,Yes,No,No,No,Yes,No,No,No,One year,Yes,Mailed check,27.140396917699658,1817.02,No
CUST00937,Male,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer,70.95693495813568,4748.18,No
CUST00938,Female,0,No,No,21,Yes,No,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,35.935891320724224,755.77,No
CUST00939,Female,0,Yes,No,65,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,42.02280767539376,2725.86,Yes
CUST00940,Female,1,No,No,43,Yes,No phone service,No,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,38.09902227337268,1632.38,Yes
CUST00941,Male,0,No,No,5,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,57.40812591510023,287.96,No
CUST00942,Female,0,No,Yes,41,No,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,75.24714379388483,3082.95,No
CUST00943,Male,0,No,No,24,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,79.03117282872137,1898.21,No
CUST00944,Male,1,Yes,No,56,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,45.708035137129215,2569.59,No
CUST00945,Male,0,Yes,No,54,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,68.76490195344627,3720.49,No
CUST00946,Male,0,Yes,No,15,No,No,DSL,No,Yes,No,No,Yes,No,One year,No,Mailed check,50.81089628328584,752.32,No
CUST00947,Female,0,Yes,No,13,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card,57.68967843103374,740.98,No
CUST00948,Female,1,Yes,No,38,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,76.41314973402757,2905.9,No
CUST00949,Male,0,Yes,Yes,27,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,88.84756910262458,2401.41,No
CUST00950,Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,80.30221986591526,4022.67,Yes
CUST00951,Female,0,No,No,48,Yes,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,69.48472819455397,3337.85,No
CUST00952,Male,1,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Credit card,72.90360912808195,577.78,No
CUST00953,Female,0,Yes,No,57,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card,59.54316151878391,3393.33,No
CUST00954,Male,0,No,No,44,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,46.94246962329578,2071.65,Yes
CUST00955,Male,1,Yes,Yes,21,Yes,No,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,38.319133125709605,813.16,No
CUST00956,Female,0,Yes,No,31,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card,59.213570877456064,1830.36,No
CUST00957,Male,0,No,No,68,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,78.92432538327164,5367.65,Yes
CUST00958,Female,0,No,No,68,Yes,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,46.17987208324395,3133.41,No
CUST00959,Male,0,Yes,No,41,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,72.08684718810096,2955.5,Yes
CUST00960,Male,0,No,Yes,52,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,68.4819898221366,3552.87,No
CUST00961,Male,0,No,Yes,58,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,56.01335484132597,3257.61,No
CUST00962,Female,0,No,No,38,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card,48.86664556802004,1859.69,Yes
CUST00963,Male,0,No,No,14,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,83.80215624485568,1180.31,No
CUST00964,Male,1,No,Yes,70,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,84.8053387128864,5946.34,No
CUST00965,Male,0,Yes,No,28,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,58.92799857100483,1643.64,No
CUST00966,Male,1,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer,78.86416387806375,161.61,Yes
CUST00967,Female,0,Yes,No,9,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,55.09654416241878,503.61,No
CUST00968,Female,1,No,No,28,Yes,No,No,No,No,Yes,No,No,No,One year,No,Electronic check,32.17015037663941,902.28,No
CUST00969,Male,0,No,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer,75.45371422273823,2568.22,Yes
CUST00970,Female,0,Yes,Yes,5,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card,50.573119719840236,251.02,Yes
CUST00971,Male,0,No,No,11,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,75.70161936210991,836.21,No
CUST00972,Male,1,No,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,62.686179570937995,2317.3,No
CUST00973,Male,0,No,No,18,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,50.66814325868678,911.56,Yes
CUST00974,Female,0,No,No,66,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.07163766421681,5144.79,No
CUST00975,Female,0,No,No,7,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,60.60893643803911,414.42,No
CUST00976,Female,0,Yes,No,7,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,54.3619154111521,371.64,Yes
CUST00977,Female,0,No,No,46,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,58.103325075758356,2666.6,Yes
CUST00978,Female,0,Yes,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer,76.56240146105102,228.82,No
CUST00979,Female,0,No,No,50,Yes,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,48.88958485627937,2434.9,No
CUST00980,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,76.68485427306778,5054.32,No
CUST00981,Female,0,No,No,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.3840603160929,3938.53,Yes
CUST00982,Female,0,No,Yes,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,74.87715868744671,529.38,No
CUST00983,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,72.63186437962807,1095.27,No
CUST00984,Female,0,No,No,66,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,85.73769305579364,5667.12,No
CUST00985,Female,0,No,No,8,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,72.56609689737992,572.91,Yes
CUST00986,Female,0,No,No,59,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card,77.73236419463947,4579.47,No
CUST00987,Female,0,No,Yes,70,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,47.836030272596325,3345.19,No
CUST00988,Female,0,No,Yes,14,Yes,No phone service,No,No,No,Yes,No,No,No,Two year,No,Bank transfer,31.543493461623232,449.91,No
CUST00989,Female,0,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,58.7183557639991,4115.79,Yes
CUST00990,Female,0,Yes,Yes,40,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,54.69809489176354,2184.41,No
CUST00991,Female,0,Yes,No,21,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,73.41334600831219,1533.43,No
CUST00992,Female,0,No,No,23,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,52.9655362310132,1220.53,No
CUST00993,Female,0,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,53.515308052874936,2296.29,No
CUST00994,Female,0,No,No,0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,71.23173243031393,0.62,No
CUST00995,Male,0,No,Yes,9,No,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,73.47591882229763,670.12,No
CUST00996,Male,0,No,No,71,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,81.19088565273802,5766.01,No
CUST00997,Female,0,No,No,55,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,75.84448904311513,4179.92,No
CUST00998,Female,0,No,Yes,49,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card,46.06525505796491,2255.06,No
CUST00999,Male,1,Yes,No,11,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card,66.19260213787722,730.79,No
